JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
3734,99,15,2025-08-31,ProductPage,View,253.0
3735,24,12,2024-11-03,Homepage,Click,78.0
3736,19,12,2023-04-02,Homepage,View,79.0
3737,86,8,2025-09-06,ProductPage,View,35.0
3738,82,17,2024-08-22,homepage,View,71.0
3739,42,15,2025-03-20,Homepage,Click,71.0
3740,68,19,2023-01-18,Checkout,Purchase,295.0
3741,48,2,2023-08-12,Homepage,View,238.0
3742,81,20,2024-06-26,ProductPage,View,197.0
3743,60,19,2023-04-22,ProductPage,View,56.0
3744,25,5,2023-02-10,ProductPage,View,120.0
3745,17,3,2023-11-28,Homepage,Click,101.0
3746,57,13,2023-08-02,Homepage,View,249.0
3747,4,3,2023-03-14,ProductPage,View,82.0
3748,9,20,2023-02-15,Homepage,Click,39.0
3749,69,16,2024-06-06,Homepage,View,163.0
3750,34,9,2024-10-30,Homepage,View,87.0
3751,27,17,2024-10-30,ProductPage,View,195.0
3752,8,6,2024-10-30,ProductPage,View,141.0
3753,72,4,2024-06-05,ProductPage,View,30.0
3754,24,17,2025-08-16,ProductPage,View,31.0
3755,94,8,2024-07-02,ProductPage,View,254.0
3756,88,20,2025-09-21,ProductPage,View,75.0
3757,83,8,2023-07-03,Checkout,Drop-off,143.85714285714286
3758,87,8,2023-03-28,ProductPage,View,250.0
3759,15,1,2023-03-04,Homepage,View,51.0
3760,76,8,2025-01-11,ProductPage,View,164.0
3761,36,5,2025-11-13,ProductPage,View,274.0
3762,72,5,2025-10-16,Checkout,Drop-off,145.25
3763,24,8,2023-11-09,ProductPage,View,215.0
3764,40,12,2024-07-05,ProductPage,View,235.0
3765,23,13,2025-08-15,Homepage,View,65.0
3766,49,18,2023-01-25,Homepage,Click,160.0
3767,82,15,2023-03-30,ProductPage,Click,39.0
3768,25,1,2024-10-15,Homepage,View,229.0
3769,15,10,2025-03-17,ProductPage,View,174.0
3770,47,7,2023-11-21,ProductPage,View,92.0
3771,67,14,2024-10-27,productpage,View,129.0
3772,76,14,2024-03-24,Homepage,Click,226.0
3773,17,16,2024-08-23,Homepage,Click,74.0
3774,10,3,2024-02-23,ProductPage,Click,58.0
3775,43,12,2024-08-10,Homepage,Click,228.0
3776,28,1,2023-10-22,ProductPage,Drop-off,172.8
3777,58,3,2024-09-20,Homepage,Click,137.0
3778,17,10,2023-05-18,ProductPage,Click,132.0
3779,70,3,2023-11-11,ProductPage,Click,108.0
3780,68,2,2024-01-12,Checkout,Purchase,157.0
3781,54,8,2025-04-14,Homepage,View,250.0
3782,67,12,2025-02-24,Homepage,Click,91.0
3783,30,18,2025-02-05,Homepage,Click,71.0
3784,31,4,2023-02-05,Homepage,View,227.0
3785,43,4,2024-11-28,Checkout,Drop-off,47.0
3786,55,2,2023-02-24,Homepage,Click,282.0
3787,19,9,2023-01-31,ProductPage,Click,183.0
3788,44,1,2023-02-24,Checkout,Purchase,112.0
3789,89,5,2025-03-11,Homepage,View,264.0
3790,68,14,2025-10-18,ProductPage,View,15.0
3791,26,17,2025-06-02,ProductPage,View,232.0
3792,68,9,2024-06-16,Homepage,View,28.0
3793,43,14,2024-03-13,Checkout,Drop-off,81.5
3794,86,17,2023-02-14,Homepage,View,254.0
3795,25,12,2024-05-08,ProductPage,View,117.0
3796,85,2,2025-10-25,ProductPage,View,200.0
3797,60,18,2025-12-07,Homepage,View,216.0
3798,47,11,2025-08-28,Checkout,Drop-off,137.0
3799,95,6,2023-12-06,Homepage,View,79.0
3800,62,17,2023-08-04,ProductPage,View,46.0
3801,22,15,2023-02-13,ProductPage,View,120.0
3802,53,2,2025-09-11,Homepage,View,82.0
3803,1,11,2025-08-10,ProductPage,View,283.0
3804,88,12,2023-04-24,ProductPage,View,260.0
3805,95,14,2024-12-01,Checkout,Drop-off,184.5
3806,15,19,2025-01-08,Homepage,View,187.0
3807,53,4,2023-01-08,Homepage,View,26.0
3808,63,14,2024-02-03,Homepage,Click,195.0
3809,72,19,2023-11-21,ProductPage,Drop-off,100.25
3810,9,8,2024-12-06,Checkout,Drop-off,189.5
3811,63,7,2024-05-31,Checkout,Drop-off,12.0
3812,63,4,2023-05-27,Homepage,View,158.0
3813,84,1,2025-02-10,Homepage,View,289.0
3814,27,19,2025-06-13,ProductPage,View,80.0
3815,42,19,2024-10-29,checkout,Drop-off,217.0
3816,98,5,2024-12-13,ProductPage,View,245.0
3817,36,7,2024-03-27,Checkout,Drop-off,89.66666666666667
3818,87,17,2025-12-03,Checkout,Drop-off,227.0
3819,87,8,2025-03-03,Homepage,Click,62.0
3820,98,10,2024-07-27,Homepage,Click,258.0
3821,25,16,2023-04-26,ProductPage,Click,200.0
3822,39,20,2024-07-20,Checkout,Purchase,74.0
3823,41,16,2024-03-01,Checkout,Drop-off,205.0
3824,87,9,2023-06-29,ProductPage,View,108.0
3825,94,7,2024-05-10,productpage,View,169.0
3826,92,18,2024-06-30,Homepage,Click,167.0
3827,10,3,2024-11-24,Homepage,View,90.0
3828,91,15,2025-07-16,Homepage,View,194.0
3829,8,5,2024-11-02,Checkout,Drop-off,164.75
3830,29,6,2023-10-26,ProductPage,View,131.0
3831,63,11,2023-11-02,Homepage,Click,218.0
3832,87,9,2025-11-11,Checkout,Purchase,66.0
3833,29,14,2023-03-07,Checkout,Drop-off,206.33333333333334
3834,57,11,2025-04-30,Homepage,View,191.0
3835,96,16,2024-02-04,Homepage,Click,41.0
3836,83,17,2024-02-18,Homepage,View,241.0
3837,94,5,2023-03-28,Homepage,View,218.0
3838,89,2,2023-01-28,ProductPage,View,104.0
3839,16,2,2024-10-12,Homepage,View,64.0
3840,88,14,2023-11-13,Homepage,Click,268.0
3841,36,8,2023-06-13,productpage,Click,101.0
3842,19,7,2023-06-29,ProductPage,Click,257.0
3843,21,9,2025-03-20,ProductPage,Click,148.0
3844,97,20,2025-03-18,ProductPage,Click,12.0
3845,77,16,2025-06-12,ProductPage,Click,86.0
3846,66,6,2024-04-28,Homepage,View,156.0
3847,24,17,2025-02-02,Checkout,Drop-off,218.66666666666666
3848,53,4,2023-09-18,Homepage,View,181.0
3849,20,2,2025-05-17,Homepage,Click,248.0
3850,91,10,2024-10-15,ProductPage,Click,142.0
3851,19,19,2025-09-06,Checkout,Purchase,67.0
3852,99,5,2025-09-07,ProductPage,View,205.0
3853,100,13,2025-07-18,Homepage,View,244.0
3854,68,7,2025-08-16,ProductPage,View,205.0
3855,100,8,2023-08-13,Homepage,Click,69.0
3856,52,7,2024-07-27,ProductPage,Click,191.0
3857,28,2,2023-04-19,ProductPage,Drop-off,108.2
3858,7,14,2023-05-12,Homepage,View,125.0
3859,83,20,2025-06-08,Checkout,Drop-off,164.0
3860,42,9,2025-09-21,checkout,Drop-off,146.33333333333334
3861,95,20,2023-04-17,Homepage,View,23.0
3862,43,9,2023-04-04,Homepage,View,123.0
3863,91,8,2024-10-26,Homepage,Click,175.0
3864,65,5,2024-01-06,Checkout,Purchase,249.0
3865,30,14,2024-09-22,Homepage,Click,84.0
3866,93,8,2025-11-16,ProductPage,Click,277.0
3867,44,16,2024-02-22,Homepage,Click,10.0
3868,83,3,2023-09-07,Homepage,View,88.0
3869,21,20,2024-01-07,ProductPage,View,138.0
3870,58,17,2023-12-12,Homepage,Click,187.0
3871,35,19,2024-10-24,Homepage,Click,171.0
3872,100,3,2025-10-06,Homepage,View,42.0
3873,26,13,2023-12-17,Homepage,View,240.0
3874,52,7,2023-11-27,Homepage,View,279.0
3875,73,3,2023-02-11,Homepage,Click,74.0
3876,95,17,2025-10-30,Checkout,Purchase,231.0
3877,49,13,2024-09-07,Homepage,View,59.0
3878,20,1,2025-03-30,ProductPage,View,263.0
3879,54,18,2025-07-13,Checkout,Drop-off,12.0
3880,22,6,2023-10-17,Homepage,View,61.0
3881,58,18,2024-08-27,Checkout,Drop-off,219.66666666666666
3882,13,20,2023-05-27,Checkout,Drop-off,94.5
3883,47,20,2025-04-05,Homepage,View,43.0
3884,71,16,2024-04-23,Homepage,View,44.0
3885,96,3,2023-01-02,Checkout,Drop-off,151.0
3886,90,9,2024-05-15,Homepage,View,163.0
3887,24,14,2024-10-14,Checkout,Drop-off,146.0
3888,76,14,2023-11-27,Checkout,Drop-off,173.83333333333334
3889,55,13,2023-10-16,ProductPage,View,217.0
3890,70,11,2024-05-05,ProductPage,View,240.0
3891,46,14,2024-04-18,ProductPage,View,100.0
3892,61,14,2023-02-04,Homepage,View,198.0
3893,70,17,2025-09-16,ProductPage,View,217.0
3894,47,8,2023-02-18,Homepage,Click,91.0
3895,26,1,2024-11-14,Homepage,View,300.0
3896,3,20,2025-07-11,ProductPage,View,215.0
3897,39,18,2023-11-06,Checkout,Drop-off,159.25
3898,22,17,2025-09-21,Homepage,View,74.0
3899,28,6,2024-08-29,ProductPage,View,263.0
3900,40,7,2024-04-29,ProductPage,View,152.0
3901,3,4,2023-05-01,Homepage,View,69.0
3902,48,4,2024-11-21,Homepage,Click,118.0
3903,67,10,2023-09-17,Homepage,Click,215.0
3904,74,13,2023-03-18,ProductPage,Click,27.0
3905,84,19,2025-07-29,ProductPage,Click,133.0
3906,60,13,2024-10-31,ProductPage,Click,256.0
3907,21,16,2024-10-24,ProductPage,Click,99.0
3908,49,17,2024-01-28,Homepage,View,76.0
3909,36,4,2023-07-18,ProductPage,View,198.0
3910,16,2,2025-07-26,Checkout,Drop-off,180.5
3911,85,6,2024-07-16,Homepage,View,123.0
3912,99,9,2025-06-13,Homepage,Click,143.0
3913,45,9,2023-11-15,Checkout,Purchase,66.0
3914,11,6,2023-02-18,ProductPage,View,297.0
3915,28,19,2025-04-26,Homepage,View,18.0
3916,85,6,2023-10-14,ProductPage,View,46.0
3917,5,1,2025-10-04,Homepage,View,188.0
3918,50,16,2023-02-08,Homepage,Click,157.0
3919,94,5,2025-04-19,Homepage,Click,191.0
3920,19,5,2025-09-06,ProductPage,Click,40.0
3921,64,10,2023-09-20,ProductPage,Click,251.0
3922,68,5,2023-11-13,ProductPage,Click,165.0
3923,92,19,2025-08-24,Homepage,View,98.0
3924,84,16,2023-05-08,Checkout,Drop-off,130.0
3925,89,4,2023-05-01,Checkout,Drop-off,130.75
3926,72,2,2024-04-06,ProductPage,View,266.0
3927,71,19,2023-10-10,Homepage,View,277.0
3928,39,5,2025-04-06,ProductPage,View,221.0
3929,64,6,2025-08-06,productpage,View,55.0
3930,2,9,2024-09-22,Homepage,Click,260.0
3931,67,20,2023-06-26,Homepage,View,205.0
3932,86,14,2023-11-02,ProductPage,View,113.0
2819,40,5,2025-05-24,homepage,Click,299.0
151,79,20,2023-11-04,Checkout,Purchase,298.0
3266,56,18,2025-09-01,ProductPage,View,105.0
2655,84,4,2023-10-09,Homepage,View,146.0
2653,86,2,2023-06-08,productpage,Click,247.0
97,92,19,2025-05-26,Homepage,View,203.0
3531,70,5,2025-08-04,checkout,Drop-off,203.0
1248,17,8,2023-12-13,homepage,Click,153.0
