EngagementID,ContentID,ContentType,Likes,EngagementDate,CampaignID,ProductID,ViewsClicksCombined,Views,Clicks
4019,31,BLOG,18,14.10.2024,1,6,3955-165,3955,165
4020,47,BLOG,0,19.03.2025,11,2,71-2,71,2
4021,10,SOCIALMEDIA,1,26.07.2025,5,16,456-28,456,28
4022,37,SOCIAL MEDIA,107,07.12.2023,8,5,3595-368,3595,368
4023,14,NEWSLETTER,7,26.03.2024,15,12,328-27,328,27
4024,17,BLOG,0,30.08.2025,2,16,134-1,134,1
4025,27,NEWSLETTER,0,11.10.2025,12,8,263-3,263,3
4026,17,NEWSLETTER,86,29.08.2023,11,2,6666-920,6666,920
4027,31,VIDEO,146,20.01.2024,17,15,5065-728,5065,728
4028,48,BLOG,0,23.12.2025,19,2,236-6,236,6
4029,32,VIDEO,289,21.01.2023,3,2,2223-658,2223,658
4030,7,BLOG,47,10.04.2024,12,17,2664-413,2664,413
4031,16,SOCIALMEDIA,0,29.12.2025,6,14,699-23,699,23
4032,38,SOCIALMEDIA,199,08.02.2023,6,1,3907-1506,3907,1506
4033,44,NEWSLETTER,113,03.05.2024,15,2,2674-448,2674,448
4034,36,VIDEO,0,20.11.2025,16,6,172-6,172,6
4035,4,SOCIALMEDIA,537,13.10.2023,4,5,6054-1521,6054,1521
4036,2,BLOG,1,05.05.2025,6,16,535-45,535,45
4037,49,SOCIAL MEDIA,35,10.10.2024,9,3,4031-495,4031,495
4038,19,BLOG,10,28.09.2024,20,5,448-64,448,64
4039,23,VIDEO,0,27.09.2025,15,1,257-3,257,3
4040,45,VIDEO,0,28.09.2025,11,20,171-2,171,2
4041,3,BLOG,38,12.02.2025,13,2,2219-273,2219,273
4042,45,SOCIALMEDIA,84,13.06.2024,6,12,3202-515,3202,515
4043,21,BLOG,312,18.08.2023,6,8,6186-1110,6186,1110
4044,24,SOCIALMEDIA,680,04.01.2023,7,5,4354-1376,4354,1376
4045,12,SOCIAL MEDIA,320,27.04.2023,13,6,6864-1273,6864,1273
4046,39,BLOG,11,31.01.2025,12,14,2232-215,2232,215
4047,14,NEWSLETTER,3,13.08.2025,20,19,1205-53,1205,53
4048,21,NEWSLETTER,121,23.05.2024,3,14,3156-529,3156,529
4049,41,NEWSLETTER,0,22.12.2025,7,4,909-22,909,22
4050,22,SOCIAL MEDIA,1,24.08.2025,16,9,1075-59,1075,59
4051,3,VIDEO,38,30.06.2024,13,20,2366-453,2366,453
4052,9,SOCIALMEDIA,142,11.05.2023,19,6,4559-1311,4559,1311
4053,32,NEWSLETTER,179,30.01.2024,2,9,5376-1370,5376,1370
4054,10,SOCIAL MEDIA,0,08.09.2025,6,17,148-4,148,4
4055,42,VIDEO,0,18.05.2025,11,19,48-1,48,1
4056,25,SOCIALMEDIA,6,13.10.2023,7,13,739-69,739,69
4057,36,NEWSLETTER,0,21.05.2025,9,16,171-7,171,7
4058,40,BLOG,1212,01.01.2023,15,10,9429-3475,9429,3475
4059,41,NEWSLETTER,11,15.11.2023,1,20,620-56,620,56
4060,36,BLOG,395,06.04.2023,20,12,5788-1008,5788,1008
4061,4,SOCIAL MEDIA,4,30.04.2025,8,9,1729-64,1729,64
4062,22,SOCIALMEDIA,43,05.11.2024,10,2,3666-546,3666,546
4063,45,VIDEO,25,16.11.2023,12,6,1239-104,1239,104
4064,36,BLOG,2,08.08.2025,5,7,1150-66,1150,66
4065,6,SOCIAL MEDIA,0,08.12.2025,6,16,506-9,506,9
4066,47,SOCIAL MEDIA,0,28.09.2025,7,11,328-3,328,3
4067,23,SOCIALMEDIA,0,09.11.2025,6,15,89-2,89,2
4068,30,VIDEO,32,27.02.2024,13,7,824-177,824,177
4069,44,VIDEO,111,19.01.2023,17,14,2646-269,2646,269
4070,15,SOCIAL MEDIA,49,11.01.2025,11,10,2876-344,2876,344
4071,20,NEWSLETTER,487,07.02.2023,4,10,8122-3692,8122,3692
4072,39,SOCIAL MEDIA,112,25.04.2023,12,5,5266-716,5266,716
4073,18,SOCIAL MEDIA,23,21.12.2023,14,6,2467-236,2467,236
4074,23,NEWSLETTER,262,28.02.2023,4,6,3403-1445,3403,1445
4075,48,SOCIAL MEDIA,39,06.08.2024,6,6,3277-357,3277,357
4076,20,BLOG,0,29.12.2025,4,13,19-0,19,0
4077,13,SOCIALMEDIA,227,02.08.2023,10,15,3397-897,3397,897
4078,8,BLOG,39,03.09.2024,1,7,3977-686,3977,686
4079,49,BLOG,236,18.03.2023,16,12,2346-667,2346,667
4080,10,NEWSLETTER,630,26.05.2023,2,13,6777-2327,6777,2327
4081,44,SOCIAL MEDIA,4,21.05.2025,10,5,1331-52,1331,52
4082,28,BLOG,0,14.09.2025,2,18,488-18,488,18
4083,31,NEWSLETTER,14,19.10.2024,15,4,1919-248,1919,248
4084,35,BLOG,144,19.06.2023,4,5,5185-727,5185,727
4085,47,SOCIAL MEDIA,3,28.11.2024,19,18,548-28,548,28
4086,49,BLOG,0,21.09.2025,11,16,639-8,639,8
4087,34,BLOG,587,14.04.2023,20,20,5597-2326,5597,2326
4088,19,NEWSLETTER,0,22.12.2025,4,2,411-14,411,14
4089,28,SOCIALMEDIA,36,21.03.2024,13,12,5078-372,5078,372
4090,35,BLOG,205,17.12.2023,14,16,6029-1631,6029,1631
4091,29,SOCIALMEDIA,29,13.02.2024,20,8,1681-144,1681,144
4092,49,SOCIAL MEDIA,0,06.12.2025,2,12,288-10,288,10
4093,21,BLOG,115,27.06.2023,19,14,7191-1071,7191,1071
4094,29,NEWSLETTER,0,31.08.2025,10,15,462-14,462,14
4095,46,NEWSLETTER,23,23.06.2024,2,2,1404-347,1404,347
4096,3,SOCIALMEDIA,4,29.11.2024,13,11,714-52,714,52
4097,40,VIDEO,0,14.12.2025,6,15,222-5,222,5
4098,20,VIDEO,1,06.04.2025,9,13,334-32,334,32
4099,13,NEWSLETTER,74,19.11.2023,17,5,2352-313,2352,313
4100,44,VIDEO,2,12.02.2025,13,13,495-39,495,39
4101,44,BLOG,47,09.08.2024,8,8,1047-228,1047,228
4102,34,BLOG,0,06.10.2025,4,17,602-11,602,11
4103,37,VIDEO,331,28.02.2023,19,12,7160-1264,7160,1264
4104,3,BLOG,64,10.08.2024,8,9,4035-659,4035,659
4105,20,NEWSLETTER,336,26.09.2023,1,12,4597-913,4597,913
4106,29,BLOG,48,03.06.2024,3,17,1076-194,1076,194
4107,30,BLOG,140,04.05.2024,13,12,3367-651,3367,651
4108,15,NEWSLETTER,63,11.09.2024,11,17,2041-356,2041,356
4109,32,SOCIALMEDIA,66,06.10.2024,10,14,3823-374,3823,374
4110,22,NEWSLETTER,23,28.07.2023,10,17,679-121,679,121
4111,48,NEWSLETTER,0,17.12.2025,9,20,757-18,757,18
4112,37,SOCIALMEDIA,38,21.06.2024,12,20,1942-449,1942,449
4113,20,BLOG,16,01.01.2025,20,15,2243-105,2243,105
4114,11,NEWSLETTER,0,21.10.2025,20,13,194-2,194,2
4115,46,SOCIAL MEDIA,27,08.11.2024,10,8,1336-246,1336,246
4116,31,SOCIALMEDIA,2,27.02.2025,8,18,2303-68,2303,68
4117,6,NEWSLETTER,151,26.10.2023,17,14,2372-442,2372,442
4118,26,NEWSLETTER,0,18.09.2025,18,3,377-9,377,9
4119,30,SOCIALMEDIA,316,23.01.2023,18,6,3530-738,3530,738
4120,22,BLOG,12,10.08.2024,12,12,2041-198,2041,198
4121,7,NEWSLETTER,0,19.12.2025,13,11,124-2,124,2
4122,32,VIDEO,14,04.04.2024,10,19,2085-219,2085,219
4123,28,SOCIAL MEDIA,0,03.09.2025,10,7,940-31,940,31
4124,18,BLOG,44,22.12.2024,20,2,2497-266,2497,266
4125,2,NEWSLETTER,117,29.06.2023,12,2,6842-1012,6842,1012
4126,39,NEWSLETTER,63,03.04.2024,20,20,1847-294,1847,294
4127,12,SOCIALMEDIA,25,03.03.2024,10,18,1065-125,1065,125
4128,31,SOCIALMEDIA,0,28.10.2025,1,3,386-6,386,6
4129,22,SOCIALMEDIA,160,09.10.2023,9,3,4208-732,4208,732
4130,24,BLOG,26,06.04.2025,1,7,2349-225,2349,225
4131,31,BLOG,63,22.11.2024,5,6,2669-459,2669,459
4132,31,BLOG,18,10.05.2024,4,11,1153-85,1153,85
4133,1,SOCIAL MEDIA,5,03.06.2025,19,3,900-77,900,77
4134,3,BLOG,99,21.09.2024,15,18,2639-483,2639,483
4135,3,NEWSLETTER,36,15.09.2024,9,3,1892-313,1892,313
4136,28,VIDEO,1,15.08.2025,12,17,560-31,560,31
4137,32,NEWSLETTER,238,08.05.2023,11,4,4579-1985,4579,1985
4138,5,BLOG,0,08.07.2025,19,14,653-16,653,16
4139,24,BLOG,29,28.01.2025,8,11,2010-207,2010,207
4140,12,VIDEO,13,28.07.2024,7,11,925-108,925,108
4141,39,BLOG,9,31.03.2025,7,1,2192-182,2192,182
4142,1,NEWSLETTER,1,24.06.2025,20,9,308-19,308,19
4143,48,BLOG,430,02.02.2023,8,1,3208-1097,3208,1097
4144,37,BLOG,8,14.05.2025,20,10,2056-128,2056,128
4145,38,SOCIAL MEDIA,193,08.09.2023,2,2,3599-861,3599,861
4146,19,NEWSLETTER,30,02.12.2023,15,4,1397-200,1397,200
4147,38,SOCIALMEDIA,0,05.12.2025,14,10,408-19,408,19
4148,12,NEWSLETTER,266,10.05.2024,19,14,4528-1112,4528,1112
4149,10,VIDEO,514,14.04.2023,6,11,7910-1144,7910,1144
4150,23,NEWSLETTER,6,26.04.2025,17,20,1316-91,1316,91
4151,28,BLOG,1,31.07.2025,17,6,789-31,789,31
4152,41,SOCIAL MEDIA,1,03.11.2025,17,16,839-29,839,29
4153,13,NEWSLETTER,115,07.04.2024,15,3,5311-636,5311,636
4154,5,NEWSLETTER,21,28.08.2024,20,15,1116-166,1116,166
4155,39,VIDEO,3,30.05.2025,19,1,1217-49,1217,49
4156,23,NEWSLETTER,68,03.10.2024,5,12,4114-482,4114,482
4157,4,SOCIAL MEDIA,3,09.04.2025,19,2,2097-112,2097,112
4158,2,VIDEO,103,24.09.2023,9,7,2227-780,2227,780
4159,12,VIDEO,194,13.12.2023,16,7,4658-938,4658,938
4160,46,VIDEO,0,03.11.2025,11,3,336-7,336,7
4161,32,SOCIALMEDIA,148,24.01.2024,14,6,2354-754,2354,754
4162,3,VIDEO,9,08.10.2024,18,5,623-123,623,123
4163,31,VIDEO,2,13.03.2025,1,13,846-37,846,37
4164,47,NEWSLETTER,4,14.03.2024,17,16,337-42,337,42
4165,43,BLOG,13,05.08.2024,20,7,2622-270,2622,270
4166,19,SOCIALMEDIA,0,08.08.2025,7,11,449-10,449,10
4167,31,BLOG,0,30.08.2025,12,14,1075-32,1075,32
4168,46,VIDEO,205,04.02.2023,8,17,7891-791,7891,791
4169,4,BLOG,0,20.10.2025,17,7,257-11,257,11
4170,11,NEWSLETTER,338,13.03.2023,12,8,3432-1092,3432,1092
4171,36,VIDEO,367,04.01.2023,18,13,6636-3146,6636,3146
4172,40,NEWSLETTER,9,18.12.2024,16,20,612-74,612,74
4173,36,SOCIALMEDIA,744,29.09.2023,17,11,6191-2315,6191,2315
4174,8,VIDEO,1,23.10.2025,2,6,674-28,674,28
4175,30,SOCIAL MEDIA,105,25.04.2024,10,19,3946-648,3946,648
4176,5,VIDEO,99,06.08.2023,20,2,3800-567,3800,567
4177,22,NEWSLETTER,0,12.07.2025,5,2,306-13,306,13
4178,2,BLOG,0,14.09.2025,17,14,411-16,411,16
4179,23,NEWSLETTER,4,22.03.2025,17,12,507-36,507,36
4180,45,NEWSLETTER,179,30.12.2023,19,4,5887-918,5887,918
4181,38,NEWSLETTER,262,07.11.2023,3,18,3519-1237,3519,1237
4182,35,VIDEO,0,12.09.2025,20,8,486-20,486,20
4183,48,BLOG,73,21.07.2024,19,2,4144-670,4144,670
4184,34,BLOG,948,09.02.2023,13,16,8159-2326,8159,2326
4185,33,SOCIALMEDIA,0,08.12.2025,19,11,399-9,399,9
4186,24,BLOG,0,14.03.2025,20,5,88-6,88,6
4187,42,VIDEO,422,21.09.2023,8,9,5543-1386,5543,1386
4188,48,VIDEO,0,07.10.2025,3,1,944-36,944,36
4189,34,BLOG,32,24.03.2024,5,11,1534-238,1534,238
4190,13,SOCIALMEDIA,0,05.06.2025,11,19,127-4,127,4
4191,20,BLOG,25,13.06.2024,6,6,742-165,742,165
4192,48,VIDEO,3,10.12.2024,20,5,493-50,493,50
4193,10,SOCIAL MEDIA,70,07.11.2024,13,10,3576-417,3576,417
4194,41,VIDEO,1,11.12.2024,11,17,94-12,94,12
4195,23,SOCIALMEDIA,0,17.12.2025,19,8,748-22,748,22
4196,44,SOCIAL MEDIA,138,14.09.2023,6,1,2446-390,2446,390
4197,42,NEWSLETTER,306,20.01.2023,19,8,2733-783,2733,783
4198,24,VIDEO,1,02.08.2025,1,9,1232-54,1232,54
4199,20,BLOG,61,18.12.2023,15,11,2011-255,2011,255
4200,50,SOCIALMEDIA,97,03.03.2023,5,9,1298-238,1298,238
4201,7,BLOG,83,12.02.2024,4,19,4307-520,4307,520
4202,8,VIDEO,15,12.06.2024,19,13,3951-250,3951,250
4203,44,SOCIALMEDIA,85,15.01.2024,16,6,3574-530,3574,530
4204,46,NEWSLETTER,7,13.09.2023,12,6,391-59,391,59
4205,25,BLOG,273,08.07.2023,14,17,6018-913,6018,913
4206,12,VIDEO,65,22.07.2024,2,11,2384-381,2384,381
4207,11,VIDEO,4,11.04.2025,20,3,1227-55,1227,55
4208,4,VIDEO,21,16.08.2024,11,7,3022-201,3022,201
4209,19,VIDEO,161,15.03.2023,3,13,1188-540,1188,540
4210,8,BLOG,52,14.03.2024,9,7,4755-312,4755,312
4211,28,BLOG,8,03.01.2024,19,4,1056-95,1056,95
4212,47,BLOG,356,23.12.2023,6,17,6532-1120,6532,1120
4213,34,SOCIAL MEDIA,33,07.12.2024,9,19,3246-242,3246,242
4214,1,BLOG,3,16.06.2025,9,7,996-36,996,36
4215,22,BLOG,10,03.03.2025,3,9,1159-155,1159,155
4216,11,NEWSLETTER,19,17.02.2025,3,1,1684-203,1684,203
4217,8,NEWSLETTER,0,03.07.2025,9,15,838-21,838,21
4218,6,BLOG,63,13.02.2024,8,14,5679-676,5679,676
4219,16,VIDEO,269,07.01.2023,5,19,4347-1144,4347,1144
4220,19,BLOG,5,06.03.2025,19,19,2037-63,2037,63
4221,25,SOCIAL MEDIA,28,23.01.2023,10,12,294-63,294,63
4222,39,NEWSLETTER,153,28.06.2024,9,4,4649-836,4649,836
4223,19,NEWSLETTER,367,23.09.2023,19,14,4538-1163,4538,1163
4224,32,NEWSLETTER,144,23.05.2024,18,3,2419-548,2419,548
4225,45,NEWSLETTER,1,26.07.2025,20,13,530-32,530,32
4226,29,SOCIAL MEDIA,1,14.11.2025,16,20,974-44,974,44
4227,9,BLOG,2,17.06.2025,20,8,709-31,709,31
4228,32,VIDEO,0,18.10.2025,10,7,511-16,511,16
4229,49,VIDEO,58,28.01.2024,15,12,2080-561,2080,561
4230,23,BLOG,108,12.08.2023,16,11,2233-300,2233,300
4231,49,SOCIALMEDIA,0,24.08.2025,10,10,985-44,985,44
4232,35,BLOG,402,09.02.2023,18,14,3661-911,3661,911
4233,36,VIDEO,452,24.05.2023,3,12,2868-1062,2868,1062
4234,24,SOCIAL MEDIA,99,29.09.2023,12,8,4763-530,4763,530
4235,41,NEWSLETTER,55,22.12.2023,3,13,4530-410,4530,410
4236,4,VIDEO,325,26.07.2023,5,13,6797-1484,6797,1484
4237,40,VIDEO,0,07.10.2025,3,16,805-18,805,18
4238,12,NEWSLETTER,12,17.12.2024,19,9,2628-348,2628,348
4239,27,NEWSLETTER,18,27.02.2025,12,16,1603-160,1603,160
4240,22,VIDEO,95,24.10.2023,10,18,4928-698,4928,698
4241,9,NEWSLETTER,6,24.10.2023,6,13,265-37,265,37
4242,29,VIDEO,84,15.09.2024,15,3,2307-447,2307,447
4243,9,VIDEO,97,13.11.2023,18,2,6557-1102,6557,1102
4244,50,SOCIAL MEDIA,156,30.03.2024,9,20,5170-541,5170,541
4245,15,BLOG,0,11.12.2025,12,5,770-10,770,10
4246,11,BLOG,2,13.09.2025,17,11,988-44,988,44
4247,17,BLOG,2,23.04.2024,7,6,118-16,118,16
4248,40,SOCIAL MEDIA,52,26.07.2024,13,5,3516-593,3516,593
4249,38,SOCIAL MEDIA,50,16.05.2024,5,1,1562-344,1562,344
4250,40,VIDEO,735,27.01.2023,3,13,5061-1573,5061,1573
4251,18,NEWSLETTER,15,10.01.2023,5,16,216-96,216,96
4252,32,SOCIAL MEDIA,44,28.04.2024,10,4,4265-285,4265,285
4253,37,BLOG,37,11.07.2024,11,18,2880-197,2880,197
4254,2,SOCIAL MEDIA,196,25.02.2023,10,15,7727-784,7727,784
4255,45,SOCIALMEDIA,268,05.10.2023,15,4,4265-858,4265,858
4256,46,NEWSLETTER,21,16.12.2023,18,7,235-70,235,70
4257,24,BLOG,42,10.07.2024,3,9,2375-510,2375,510
4258,20,NEWSLETTER,72,04.05.2024,14,19,2303-563,2303,563
4259,35,SOCIAL MEDIA,5,15.10.2023,11,11,378-63,378,63
4260,22,VIDEO,9,25.01.2025,10,18,871-72,871,72
4261,47,SOCIALMEDIA,1243,16.03.2023,20,3,7984-3053,7984,3053
4262,8,SOCIALMEDIA,28,04.10.2024,11,18,3265-317,3265,317
4263,15,VIDEO,27,30.05.2023,17,11,652-121,652,121
4264,23,BLOG,7,01.02.2025,19,5,2568-96,2568,96
4265,6,BLOG,103,08.10.2023,17,15,4398-501,4398,501
4266,28,NEWSLETTER,123,11.03.2024,9,5,2993-434,2993,434
4267,10,NEWSLETTER,17,18.10.2024,4,3,3275-238,3275,238
4268,21,BLOG,16,25.11.2023,3,15,324-72,324,72
4269,15,BLOG,2,02.09.2025,20,15,842-45,842,45
4270,5,NEWSLETTER,4,21.03.2025,6,17,1229-103,1229,103
4271,16,VIDEO,5,20.03.2025,5,11,1200-43,1200,43
4272,41,BLOG,167,28.02.2023,4,19,4426-745,4426,745
4273,29,NEWSLETTER,1,16.05.2025,4,17,159-13,159,13
4274,22,BLOG,507,03.10.2023,7,13,7432-1698,7432,1698
4275,12,SOCIALMEDIA,59,27.08.2024,12,18,4374-395,4374,395
4276,17,SOCIALMEDIA,89,06.03.2024,7,14,2706-307,2706,307
4277,9,BLOG,56,10.04.2024,10,16,3110-412,3110,412
4278,37,BLOG,165,14.02.2024,19,12,5199-1229,5199,1229
4279,47,VIDEO,4,04.06.2025,16,1,869-52,869,52
4280,23,VIDEO,0,20.11.2025,17,11,346-4,346,4
4281,10,VIDEO,272,28.01.2024,8,6,5388-954,5388,954
4282,35,BLOG,998,19.03.2023,13,10,5525-2368,5525,2368
4283,1,NEWSLETTER,27,01.04.2024,9,8,997-181,997,181
4284,41,SOCIALMEDIA,134,17.01.2024,12,14,5159-502,5159,502
4285,13,VIDEO,43,19.03.2024,20,11,2506-314,2506,314
4286,41,SOCIAL MEDIA,33,25.02.2024,1,5,1010-128,1010,128
4287,9,VIDEO,12,13.11.2024,15,8,2959-153,2959,153
4288,49,NEWSLETTER,93,15.08.2023,11,8,2387-491,2387,491
4289,11,VIDEO,16,20.04.2025,19,8,1725-143,1725,143
4290,2,BLOG,131,07.10.2023,7,3,2626-660,2626,660
4291,49,BLOG,1,20.07.2025,2,10,787-56,787,56
4292,27,BLOG,53,25.02.2023,12,3,588-119,588,119
4293,14,VIDEO,586,15.03.2023,19,13,3981-1527,3981,1527
4294,8,SOCIALMEDIA,33,14.07.2024,18,12,2284-306,2284,306
4295,14,NEWSLETTER,215,25.05.2024,9,17,4373-924,4373,924
4296,20,SOCIAL MEDIA,6,17.04.2025,18,20,2073-62,2073,62
4297,48,VIDEO,614,02.02.2024,13,19,6260-1944,6260,1944
4298,34,NEWSLETTER,0,24.09.2025,20,13,435-8,435,8
4299,10,VIDEO,0,26.10.2025,20,2,286-10,286,10
4300,41,NEWSLETTER,308,30.11.2023,19,8,4680-1158,4680,1158
4301,16,SOCIALMEDIA,899,09.03.2023,2,10,6922-3093,6922,3093
4302,4,BLOG,10,17.02.2025,2,6,2438-188,2438,188
4303,16,VIDEO,69,29.04.2024,20,12,2246-317,2246,317
4304,5,SOCIAL MEDIA,0,10.09.2025,11,12,599-27,599,27
4305,28,VIDEO,55,17.01.2024,15,16,828-259,828,259
4306,13,SOCIAL MEDIA,16,12.01.2025,16,11,1155-169,1155,169
4307,15,NEWSLETTER,203,22.03.2024,16,4,4074-945,4074,945
4308,35,SOCIAL MEDIA,19,05.11.2024,6,7,1763-195,1763,195
4309,2,NEWSLETTER,0,14.02.2025,8,8,165-9,165,9
4310,15,VIDEO,0,03.12.2025,10,6,524-24,524,24
4311,18,SOCIALMEDIA,103,04.06.2024,5,15,2626-409,2626,409
4312,49,NEWSLETTER,181,04.05.2023,5,4,5247-1668,5247,1668
4313,7,SOCIALMEDIA,43,19.06.2023,13,11,734-139,734,139
4314,25,BLOG,95,14.06.2023,1,2,2546-320,2546,320
4315,49,NEWSLETTER,87,21.04.2024,8,16,3994-378,3994,378
4316,26,NEWSLETTER,0,03.10.2025,17,16,46-1,46,1
4317,31,SOCIAL MEDIA,29,29.05.2024,8,17,1683-396,1683,396
4318,5,BLOG,67,29.10.2023,11,4,1006-247,1006,247
4319,19,SOCIAL MEDIA,76,31.10.2023,14,19,1910-376,1910,376
4320,19,BLOG,32,18.03.2024,7,1,1175-212,1175,212
4321,2,VIDEO,5,30.03.2025,5,16,1346-43,1346,43
4322,21,BLOG,161,14.08.2023,16,11,3104-457,3104,457
4323,41,VIDEO,212,21.01.2023,4,1,3974-1146,3974,1146
4324,19,BLOG,81,02.09.2023,10,12,4042-763,4042,763
4325,12,SOCIALMEDIA,0,06.09.2025,12,20,412-5,412,5
4326,5,BLOG,35,28.01.2024,11,19,2982-513,2982,513
4327,11,VIDEO,0,25.06.2025,18,5,308-15,308,15
4328,30,NEWSLETTER,7,12.02.2025,15,4,2474-115,2474,115
4329,44,NEWSLETTER,0,15.01.2025,4,4,333-17,333,17
4330,15,NEWSLETTER,2,17.08.2025,11,14,831-47,831,47
4331,41,BLOG,4,17.11.2024,17,20,1730-85,1730,85
4332,16,VIDEO,2,08.07.2025,7,20,1011-55,1011,55
4333,44,NEWSLETTER,0,16.09.2025,1,19,317-9,317,9
4334,6,BLOG,152,29.08.2023,13,5,6683-1393,6683,1393
4335,37,BLOG,0,03.09.2025,20,18,130-5,130,5
4336,41,NEWSLETTER,1,15.11.2025,12,7,646-27,646,27
4337,21,BLOG,148,17.04.2024,8,1,3813-889,3813,889
4338,5,VIDEO,19,15.08.2024,14,11,2816-240,2816,240
4339,5,SOCIALMEDIA,63,11.01.2024,14,20,1912-386,1912,386
4340,23,VIDEO,0,26.09.2025,13,13,740-31,740,31
4341,34,VIDEO,6,08.12.2024,17,20,1229-66,1229,66
4342,47,SOCIALMEDIA,39,20.08.2024,5,9,3159-290,3159,290
4343,37,BLOG,42,12.09.2023,9,3,2994-501,2994,501
4344,33,BLOG,1,17.09.2025,8,7,703-33,703,33
4345,49,SOCIALMEDIA,1,07.01.2025,12,13,406-15,406,15
4346,3,VIDEO,10,24.01.2025,19,8,2041-66,2041,66
4347,36,BLOG,48,03.06.2024,17,7,3687-630,3687,630
4348,11,SOCIAL MEDIA,0,12.07.2025,16,8,612-11,612,11
4349,37,SOCIALMEDIA,0,04.09.2025,3,16,70-0,70,0
4350,8,SOCIALMEDIA,1,05.06.2025,15,15,1111-57,1111,57
4351,1,SOCIAL MEDIA,110,26.01.2024,10,9,3803-1081,3803,1081
4352,35,BLOG,11,01.02.2025,5,2,2027-94,2027,94
4353,16,VIDEO,0,11.10.2025,10,19,954-25,954,25
4354,5,VIDEO,7,03.03.2024,11,3,361-36,361,36
4355,46,VIDEO,129,05.05.2024,2,7,4416-908,4416,908
4356,12,BLOG,472,08.08.2023,3,7,7668-2333,7668,2333
4357,39,NEWSLETTER,913,01.08.2023,16,7,6043-2328,6043,2328
4358,13,NEWSLETTER,285,17.04.2023,12,6,8298-1006,8298,1006
4359,33,BLOG,5,12.07.2024,1,14,461-63,461,63
4360,23,VIDEO,183,26.02.2023,15,7,6271-670,6271,670
4361,19,VIDEO,238,28.01.2023,3,4,2241-602,2241,602
4362,33,NEWSLETTER,0,13.07.2025,5,2,1192-25,1192,25
4363,20,VIDEO,27,16.12.2024,12,11,2121-288,2121,288
4364,37,SOCIAL MEDIA,4,19.12.2024,3,19,632-36,632,36
4365,42,SOCIAL MEDIA,57,16.08.2024,8,12,2344-297,2344,297
4366,35,NEWSLETTER,36,14.10.2024,8,1,2870-263,2870,263
4367,23,VIDEO,170,27.10.2023,10,10,3000-801,3000,801
4368,43,VIDEO,5,30.01.2025,10,17,1024-97,1024,97
4369,7,VIDEO,178,23.08.2023,7,17,7814-1646,7814,1646
4370,10,NEWSLETTER,33,05.08.2024,13,10,3155-160,3155,160
4371,46,SOCIAL MEDIA,1,06.11.2025,6,14,805-29,805,29
4372,45,NEWSLETTER,33,03.05.2023,5,11,2041-195,2041,195
4373,25,NEWSLETTER,55,21.03.2023,4,3,429-178,429,178
4374,47,BLOG,299,21.11.2023,2,15,3593-1160,3593,1160
4375,40,SOCIALMEDIA,0,25.10.2025,2,3,182-2,182,2
4376,31,NEWSLETTER,38,13.09.2024,19,20,1786-307,1786,307
4377,26,NEWSLETTER,87,24.07.2024,10,4,3323-458,3323,458
4378,44,NEWSLETTER,302,26.04.2024,13,10,5308-1121,5308,1121
4379,42,BLOG,315,03.04.2023,18,16,8844-1251,8844,1251
4380,9,SOCIALMEDIA,32,26.12.2023,16,18,1150-135,1150,135
4381,31,VIDEO,110,19.04.2023,7,5,685-272,685,272
4382,37,VIDEO,749,07.05.2023,13,19,4375-1790,4375,1790
4383,20,VIDEO,88,17.04.2023,17,19,1437-476,1437,476
4384,26,SOCIALMEDIA,0,09.11.2025,16,9,796-11,796,11
4385,45,BLOG,21,12.05.2024,8,19,611-134,611,134
4386,35,NEWSLETTER,8,02.04.2025,17,13,2446-211,2446,211
4387,44,SOCIALMEDIA,0,27.09.2025,10,5,169-6,169,6
4388,35,VIDEO,0,16.12.2025,9,1,45-0,45,0
4389,50,BLOG,0,06.09.2025,1,9,982-27,982,27
4390,39,VIDEO,599,11.05.2023,2,10,3484-1452,3484,1452
4391,44,SOCIAL MEDIA,178,09.10.2023,1,14,5270-666,5270,666
4392,42,SOCIAL MEDIA,44,13.05.2024,11,10,2479-432,2479,432
4393,42,SOCIALMEDIA,1021,08.02.2023,15,7,8375-2526,8375,2526
4394,44,NEWSLETTER,14,16.04.2025,15,5,1153-124,1153,124
4395,25,VIDEO,1,14.05.2025,15,15,226-15,226,15
4396,31,NEWSLETTER,191,06.10.2023,4,20,4669-981,4669,981
4397,35,SOCIAL MEDIA,51,06.07.2023,19,8,1461-312,1461,312
4398,39,BLOG,66,24.05.2024,14,19,3651-933,3651,933
4399,3,SOCIAL MEDIA,91,28.09.2024,2,15,2756-438,2756,438
4400,9,VIDEO,123,05.07.2023,15,8,1230-425,1230,425
4401,9,BLOG,290,03.09.2023,10,10,6560-1793,6560,1793
4402,7,BLOG,14,17.06.2024,18,15,923-138,923,138
4403,27,VIDEO,0,07.11.2025,10,18,232-7,232,7
4404,43,BLOG,6,10.05.2025,7,3,2055-196,2055,196
4405,39,NEWSLETTER,29,27.08.2023,20,18,823-245,823,245
4406,24,SOCIAL MEDIA,7,18.03.2025,19,12,1702-92,1702,92
4407,4,NEWSLETTER,5,30.10.2024,6,16,498-74,498,74
4408,13,NEWSLETTER,8,17.04.2025,9,19,1844-151,1844,151
4409,50,VIDEO,37,01.03.2024,8,2,1159-155,1159,155
4410,12,SOCIAL MEDIA,2,04.07.2024,8,16,93-13,93,13
